term,estimate,std.error,conf.low,conf.high
range,4.81464901940593,2.9731355193613,1.43526407013648,16.150926970437
sigma_O,1.27934550478301,0.497652626646204,0.596868894872884,2.74218498344944
sigma_E,4.00432383760164e-05,,,
range,2.82563872675411,1.83487463956093,0.791361677095092,10.0892353587817
sigma_O,1.73559754947981,0.519465483379945,0.965347883735057,3.12042829793686
sigma_E,5.91171173577372e-05,0.179040482126249,0,Inf
range,4.61936933156547,2.18728160867808,1.82615177980123,11.6849942362021
sigma_O,2.27598485918977,0.79251509249672,1.15020320092026,4.50364516036516
sigma_E,0.00091875633164595,0.10841191356182,3.33160697396847e-104,2.53365178886644e+97
range,6.81219654147301,3.40115323877241,2.56037921157375,18.1246674359355
sigma_O,2.0513170922445,0.926905484446153,0.846077161023551,4.97342560085639
sigma_E,2.8324812655587e-05,0.0834060906315172,0,Inf
range,7.30631687981856,3.41738618928658,2.9212296753859,18.2739025274587
sigma_O,2.55486961142294,1.07887896961213,1.11665876126928,5.84543726138229
sigma_E,6.16699033265537e-06,0.00387215933472016,0,Inf
range,7.89029119282965,4.78690845508718,2.402609611002,25.9121144036717
sigma_O,1.1070429943581,0.516263106900954,0.44382479814787,2.76132428037297
sigma_E,3.39731252756567e-05,,,
range,4.89709199812291,2.32439551955383,1.93159934316484,12.415364564572
sigma_O,1.65679451718466,0.556408663246476,0.857839130616365,3.19986344083054
sigma_E,3.06948405211876e-05,0.056165667122413,0,Inf
range,5.2717487463253,2.5876580870517,2.01436961538805,13.7965419216416
sigma_O,2.22096024649353,0.83291429141826,1.0649260092236,4.63193158377343
sigma_E,4.5017498743786e-05,,,
range,8.40935168093958,4.00803501456563,3.3041966825824,21.4022355468417
sigma_O,1.35565310131043,0.589613665321953,0.578010626153991,3.17951824401748
sigma_E,3.41541834858983e-05,,,
range,12.3791608087567,8.870832031153,3.03896227287332,50.4262996934693
sigma_O,0.572207463668067,0.257853857453678,0.236579197787481,1.38398212750542
sigma_E,3.31930773426682e-05,0.014407099450835,0,Inf
range,4.97458131648049,2.56894867087243,1.80793680059458,13.6876793846656
sigma_O,1.79849026704345,0.571859333298109,0.964394375579224,3.35398808055812
sigma_E,3.15801847624282e-05,0.0633932999495097,0,Inf
range,4.44808105264034,2.29669453528858,1.61684569982378,12.2370520903846
sigma_O,2.34017712970338,0.743196284920267,1.25580762161628,4.36088211611453
sigma_E,3.04546789102869e-05,,,
range,5.31211243539188,2.28272240374871,2.28817217169772,12.3323493202472
sigma_O,2.74727318619197,0.900031970357154,1.44557420789752,5.22111553895712
sigma_E,0.000211703727663053,0.0862598094974731,0,Inf
range,3.67562285531773,1.68780661251551,1.49440502619643,9.04052324350135
sigma_O,2.70964702027257,0.830823384631286,1.48566194659738,4.9420307165354
sigma_E,6.52215138544383e-05,0.162754179030062,0,Inf
range,8.06393309903515,3.66755867449154,3.30682954365903,19.6644599206531
sigma_O,2.62292666026198,0.995285973597969,1.24678733691978,5.5179773337365
sigma_E,2.86078758217073e-05,0.0348046870186972,0,Inf
range,6.57044701957188,2.95275049637157,2.72311530881102,15.8534506039153
sigma_O,1.83914875019927,0.618966111284954,0.950921571857757,3.55704216358392
sigma_E,4.02932494201233e-05,0.0339420259731177,0,Inf
range,1.98522873250235,1.06880626709194,0.691100441468355,5.70269223382248
sigma_O,1.7843455689161,0.405618960613284,1.14283387256943,2.78595969696994
sigma_E,9.36416506759315e-05,0.107242010117516,0,Inf
range,1.984690593987,0.90534902877555,0.811714540210677,4.85268719325653
sigma_O,1.97001377393817,0.476532269315547,1.22622364286845,3.16496447615997
sigma_E,7.8759942093824e-05,0.0936696843701073,0,Inf
range,3.00650089941058,1.29885006598895,1.2892302043577,7.01119755618814
sigma_O,2.12426136160538,0.529994840895077,1.30267631856422,3.46401194840409
sigma_E,9.83745185822118e-05,0.141154600638238,0,Inf
range,3.86442339946237,1.64518496916388,1.67766867449126,8.9015003006126
sigma_O,2.82180362320748,0.850794185342012,1.56272791464352,5.09530521169656
sigma_E,4.22802300673736e-05,0.0768582427945694,0,Inf
range,4.09604520844907,2.73165274181621,1.10840478561853,15.1366960584675
sigma_O,2.29763817739233,0.747030233455508,1.21487278227298,4.34542716837699
sigma_E,0.000764470499023878,0.0660231500062008,2.34273514814945e-77,2.49458477770931e+70
range,3.08325193316136,1.88161825463589,0.932278497698051,10.1969985436929
sigma_O,2.1749204183558,0.611841732854884,1.2531009080254,3.77485866931084
sigma_E,4.82267834008027e-05,0.0718627464936893,0,Inf
range,4.94149966309679,2.64770441214159,1.72892662033617,14.1234559252941
sigma_O,2.25737163003234,0.695323426307378,1.23427807862124,4.12850780090584
sigma_E,4.46237458342491e-05,0.0605850429595013,0,Inf
range,2.71845586907149,1.70221470710771,0.796756598216391,9.27510651136421
sigma_O,2.19477965209807,0.655646187939576,1.22211371821852,3.94157896229621
sigma_E,9.308511942416e-05,0.15564327952471,0,Inf
range,4.43945396156831,1.70997215699598,2.08673332605107,9.44478684977987
sigma_O,2.45540766153566,0.697618009706871,1.40696899798994,4.28511700893292
sigma_E,3.18215807389714e-05,0.0660232373881856,0,Inf
range,2.52111785803627,1.23798359698954,0.962973764553411,6.60042411130181
sigma_O,2.01646715477441,0.516854263651267,1.2201520608758,3.33248610289228
sigma_E,8.57472771881173e-05,0.133620989528046,0,Inf
range,2.03351140343894,0.87427023862569,0.875565035903518,4.7228571931827
sigma_O,1.83406634654304,0.402397935993013,1.19305281375079,2.81948906599233
sigma_E,7.51245668187175e-05,0.116111838458162,0,Inf
range,2.49443489787275,1.11255195170135,1.0406979227482,5.97887756256331
sigma_O,2.11727727746732,0.530196943375596,1.29605825573038,3.45884380571548
sigma_E,5.37296851771935e-05,0.0782228389018147,0,Inf
range,2.40296966655201,0.866044543628771,1.18568737480004,4.86997107424111
sigma_O,2.05164038481572,0.449128985511402,1.33586597540679,3.15093605653443
sigma_E,8.9147902651155e-05,0.145397072018277,0,Inf
range,3.0086695571911,1.27218784956722,1.31356588694632,6.89123598163175
sigma_O,2.3883653615922,0.646104694674161,1.40550457096035,4.05853472006556
sigma_E,3.96131792853301e-05,0.0969012786899913,0,Inf
range,2.0904854948298,0.946264148105028,0.860891425221106,5.076284274723
sigma_O,2.08531790318704,0.537745230312425,1.25797257619219,3.45679296961719
sigma_E,5.50941856611817e-05,0.104628230989897,0,Inf
range,1.93866605830081,0.920253486772226,0.764630069922532,4.91535218591178
sigma_O,1.9706332807216,0.425647929233839,1.29047651825749,3.00927252231699
sigma_E,7.29203680481033e-05,0.112066072519627,0,Inf
range,1.67774717686333,0.675593775092798,0.762018331439173,3.69392109525327
sigma_O,1.66973139951194,0.318936799235048,1.14830668039928,2.42792539145265
sigma_E,7.92564746995137e-05,0.106555226928409,0,Inf
range,2.8162943046763,1.78661392275564,0.81224833531381,9.76488749279839
sigma_O,2.2666649831383,0.667094725012704,1.27313074324434,4.035540083411
sigma_E,0.000103523336281382,0.196406369041476,0,Inf
range,2.80529121515731,1.14786615217985,1.25801026950451,6.25563955446756
sigma_O,2.30170833754813,0.589627502634892,1.39315169139485,3.80278852896073
sigma_E,5.29067048987737e-05,0.0735569126428801,0,Inf
range,3.02983492345409,1.3469580842907,1.2676655482942,7.24157856599855
sigma_O,2.26174418726261,0.58394364922891,1.36357116572641,3.75153633135903
sigma_E,7.24738942427146e-05,0.0938959444591949,0,Inf
range,3.67524163428164,1.64481032825274,1.52876542742048,8.83549616447599
sigma_O,2.57771559571576,0.740115739717762,1.46837620816936,4.52514665889349
sigma_E,6.01229985360004e-05,0.0663311086339436,0,Inf
range,2.2908618344128,0.882039452600464,1.07712196819623,4.8722875396903
sigma_O,1.93817371054928,0.418935506299253,1.26883692996471,2.96059898916155
sigma_E,0.228750947279913,0.169747297999479,0.0534218479626604,0.979505537098456
range,2.69207748936964,1.15155689862758,1.16407117362554,6.22580592404746
sigma_O,2.36920762905547,0.638529929314647,1.39699250712135,4.01802068440662
sigma_E,6.37237109308784e-05,0.0927893677806987,0,Inf
range,1.7978726232342,0.583844288011388,0.951345453856678,3.39765745058364
sigma_O,1.7654696535547,0.317661728267461,1.24080401563111,2.51198662992498
sigma_E,0.249072103462541,0.140527288344633,0.0824279346149172,0.752620006956087
range,2.59841655506163,0.907831521597625,1.31013800641503,5.15347891638793
sigma_O,2.11113365702192,0.454777568895226,1.38404764164166,3.22018201087667
sigma_E,0.000129480843291312,0.157321534798556,0,Inf
range,2.61912202952476,1.0227284004264,1.21835577181639,5.63037526823134
sigma_O,1.95387026820894,0.44722864988727,1.24755881664993,3.0600633605735
sigma_E,5.3823207091813e-05,0.0760595322290344,0,Inf
range,1.87168276087004,0.831127806111386,0.783886124225621,4.46901182336758
sigma_O,2.04083793930834,0.450584543846998,1.32396578708161,3.14586640769712
sigma_E,0.172301923492056,0.269990815069888,0.00798892650558241,3.71613793396615
range,2.66130899763973,0.919112899392327,1.35245650205926,5.23681580156863
sigma_O,2.02039324116538,0.441532828834159,1.31648516354455,3.10067212452001
sigma_E,5.16600649175249e-05,0.0715585649363943,0,Inf
range,1.23235620589517,0.389693594112694,0.663087353097479,2.29034954612545
sigma_O,1.76099483141865,0.287040104620851,1.27942025539152,2.4238343759332
sigma_E,0.000115966001319961,0.137864518880491,0,Inf
range,1.80264502267027,0.661704645527398,0.877922156994314,3.70138633803604
sigma_O,1.93159793447135,0.382603244924022,1.31012915800942,2.84786469917432
sigma_E,8.81309925606219e-05,0.112946818586645,0,Inf
range,2.67409301923237,0.98007748840656,1.30377910169974,5.48465109326021
sigma_O,2.6664329651499,0.669033167378465,1.63063281710837,4.36018745792577
sigma_E,6.54436472003224e-05,0.0958761156517502,0,Inf
range,1.60886745105167,0.542780480205403,0.830523753105274,3.11665315456112
sigma_O,1.92864295173413,0.35640680244001,1.34261847986226,2.77045466829515
sigma_E,0.182571242967223,0.171759864772714,0.0288826272988978,1.15405909627442
range,1.95309426716495,0.595172935709694,1.07481499703697,3.54905469959812
sigma_O,2.10355662775031,0.432392332351565,1.40600606594375,3.14717737948171
sigma_E,5.41866153011727e-05,0.10177938038507,0,Inf
range,1.54316374607816,0.454005863610214,0.866931148401332,2.74687828624145
sigma_O,1.8558257975617,0.31302347914098,1.33341221033094,2.58291424378117
sigma_E,0.232084291405572,0.142500102202371,0.0696637301466918,0.773187399006714
range,1.73974324588331,0.523915519598328,0.96416154580914,3.13921103237586
sigma_O,1.97907784866696,0.360747298482525,1.38453977145321,2.82891774713936
sigma_E,0.122647674070269,0.204433139203503,0.00467572381866976,3.21713868017265
range,3.66819496931899,1.40217673325784,1.73411735527169,7.75936777982884
sigma_O,2.31842362110348,0.590027062873289,1.40788218554199,3.8178536116794
sigma_E,4.18762472292592e-05,0.0873588268003596,0,Inf
range,2.63366798288024,1.38124220258123,0.942200905809213,7.36170704282149
sigma_O,2.29049907602751,0.678542056942999,1.28164710931522,4.09347157977521
sigma_E,0.068930362308251,0.565769906858244,7.1101381979445e-09,668256.328592931
range,2.03897019011856,0.696054507327554,1.04431497980979,3.98098228654095
sigma_O,2.03054311652099,0.414349194810212,1.36118598274158,3.02905363435083
sigma_E,7.09954428275937e-05,0.101833797467904,0,Inf
range,1.72267005223411,0.574492181911188,0.896056556308049,3.31183571837406
sigma_O,1.90077123300562,0.364643304063742,1.30507550145461,2.7683695511829
sigma_E,0.000116493018199068,0.175892602166161,0,Inf
range,1.69611090635731,0.564823453286322,0.883069403809588,3.25771926221613
sigma_O,2.06416019157046,0.41029854361946,1.39813089129914,3.04746667352807
sigma_E,0.000106656050668301,0.121744919389715,0,Inf
range,1.47828388314024,0.497951309696254,0.763898335219069,2.86075140944704
sigma_O,1.95723085116518,0.35517023176307,1.37144433214535,2.79322500736162
sigma_E,0.191194244424529,0.164728358710024,0.0353264546757295,1.03478368935168
range,1.76669671189339,0.54870992762264,0.961150425591063,3.24737646544297
sigma_O,2.14515050010624,0.43214310196707,1.44538056469881,3.18370869271024
sigma_E,0.000273888117796518,0.370286076314184,0,Inf
range,1.6398113060634,0.456930518574678,0.949747311235157,2.83125952312127
sigma_O,1.97101243807951,0.350849678819782,1.3905013111956,2.79387728712298
sigma_E,0.101288583186644,0.239344727770205,0.000986672178726645,10.3979592261311
range,1.29511810349732,0.381698068030884,0.726846476859189,2.30768250986715
sigma_O,1.81623656879834,0.293500676537801,1.32318242558365,2.49301623877396
sigma_E,0.186027412181965,0.163705068516109,0.0331524217738256,1.04385128541171
range,1.71016230373282,0.551131940400027,0.909330244108107,3.21627387196092
sigma_O,1.97776807259013,0.365405139412609,1.37692568718655,2.84079713622695
sigma_E,0.0175412123568394,1.25834523398352,1.51997866923836e-63,2.02433190132802e+59
range,1.97022645399902,0.659893673239811,1.02192903592573,3.79849494786219
sigma_O,2.01866906289901,0.387650689445763,1.38549991798311,2.94119453391065
sigma_E,0.000164041132503176,0.17687494768174,0,Inf
range,1.1212934776442,0.310204179931879,0.651982065791112,1.92842584018293
sigma_O,1.81266902871598,0.261624624217433,1.36604060272622,2.40532309296568
