term,estimate,std.error,conf.low,conf.high
range,0.822229267610517,0.202708121679906,0.507156663461484,1.33304167572408
sigma_O,5.38817806795824,0.888888373584159,3.89959154848276,7.44500097794141
sigma_E,0.164617016790734,1.32337804864952,2.36348328785375e-08,1146560.34829377
range,1.09061045131591,0.269900243871528,0.671455820921788,1.77142131985188
sigma_O,4.63310966209726,0.805083139396402,3.29580533364923,6.51303792789587
sigma_E,0.00249967653827688,0.161007140014446,3.72374242237903e-58,1.67798469584263e+52
range,1.20300864583255,0.310351111931192,0.72556533156666,1.99462369408274
sigma_O,5.23897904448344,0.999744500657764,3.60423811055179,7.61517429944012
sigma_E,0.00114563184479411,0.158914369573595,9.68441017635234e-122,1.35524239463877e+115
range,1.11369954012492,0.269535817587358,0.693045226596568,1.7896763704232
sigma_O,5.51416606749304,1.00964048908257,3.85145963844014,7.89467637578729
sigma_E,0.000198435582889021,,,
range,0.920144768725951,0.242536525349389,0.548898505858417,1.54248260175101
sigma_O,5.60550235104814,1.00880847674676,3.93936198867289,7.97633136989061
sigma_E,0.00018072572717256,0.244868166529094,0,Inf
range,0.959839706966622,0.229198717041459,0.601092823451056,1.53269549581436
sigma_O,4.70186969769738,0.754364743124086,3.43324185782442,6.43927214266635
sigma_E,5.16858339779545e-05,0.083741922458599,0,Inf
range,1.18860089375931,0.30453683357188,0.719359260848034,1.96393118367582
sigma_O,5.55059245166192,1.09846504750823,3.76605038248826,8.18073935168401
sigma_E,0.00205906693119641,0.182657008889397,6.37891392717841e-79,6.64651800533377e+72
range,0.946008263163581,0.235712037391631,0.580504242031226,1.5416452958937
sigma_O,6.07876639328674,1.07122183666378,4.30341956524259,8.58652062713046
sigma_E,0.000280048281829357,0.320973963259022,0,Inf
range,1.0069672340055,0.254857549856034,0.613170397072547,1.65367247864826
sigma_O,6.20302693702823,1.10854157670441,4.37004216097641,8.80484484225219
sigma_E,0.000241981090728197,0.254441717105599,0,Inf
range,1.41760580795682,0.395383854535149,0.820629661718165,2.44885887081558
sigma_O,6.14111239408989,1.35383362297273,3.98654017982169,9.46014833306693
sigma_E,3.48461834155994e-05,0.153689451447393,0,Inf
range,0.978555383037363,0.207856274669319,0.645328042049909,1.48385096458794
sigma_O,5.70651883739043,0.902599750036719,4.1853979477579,7.78046858338438
sigma_E,0.305712812575394,0.389782759670268,0.0251208696464709,3.72042549036067
range,1.09689107716437,0.244672797889619,0.708425645613327,1.69837165355744
sigma_O,5.78772123044625,0.986526045832446,4.14399271974721,8.08344012809986
sigma_E,0.00204352125839707,0.173343260091982,1.27806977858681e-75,3.26741090626392e+69
range,1.23495795388076,0.285430719917433,0.785086450963967,1.94261555014832
sigma_O,6.26880389719017,1.15812273583807,4.36445947633024,9.00407083959672
sigma_E,0.000196129103875037,0.156882201353775,0,Inf
range,1.17232352255452,0.271931194567214,0.744052316748845,1.84710457933908
sigma_O,6.27481417604387,1.12527598928636,4.41522719868842,8.91761424091091
sigma_E,0.000180348251479377,0.14560421909916,0,Inf
range,0.758522984002009,0.141424217964218,0.526338213266328,1.09313194968077
sigma_O,6.26879415929617,0.85049660953799,4.80507568564482,8.1783894328716
sigma_E,0.723044488944579,0.254730252017727,0.362480577020335,1.44226578232301
range,1.07075757366173,0.240171842324266,0.689867870074787,1.66194402042476
sigma_O,5.56181201801314,0.948390698274576,3.98172141549681,7.76893953537825
sigma_E,0.397396275886618,0.261683593696331,0.109323001731046,1.44456150661755
range,1.20390385169619,0.279265194702872,0.764085010566846,1.89688904256043
sigma_O,6.56188622886039,1.21090891578409,4.57036369640794,9.42120884479044
sigma_E,0.000440694529131489,0.463862725951159,0,Inf
range,1.01844019539127,0.211576297230309,0.677801148158301,1.53027246177866
sigma_O,6.31017389742122,1.02040147004819,4.59616684776523,8.66337013745634
sigma_E,0.00401547004580921,0.241562707689312,2.49540529468299e-54,6.46147530549316e+48
range,1.10365176286126,0.238851301841762,0.7221306930058,1.68674067653426
sigma_O,6.04269076556676,0.999806760968599,4.36910957254463,8.35733484866563
sigma_E,0.557419011795734,0.203968366248078,0.272090745786642,1.14195708425519
range,1.06428181052832,0.244389345115141,0.678573005184496,1.6692319965093
sigma_O,6.11105094978297,1.03813195239224,4.38041896452879,8.52542736511063
sigma_E,0.00116216317433285,0.225212067139043,1.29869974933908e-168,1.0399811384138e+162
range,1.16220680734455,0.239561291259077,0.775940574141462,1.74075787251171
sigma_O,6.17922061600109,1.0160073522993,4.47688977956842,8.52886028051683
sigma_E,0.568488376641875,0.151008781127722,0.337765358864394,0.956815214749906
range,1.05979342683837,0.236227462541425,0.68468181457195,1.64041469141691
sigma_O,6.25412368109882,1.06288880328638,4.48233898211892,8.72626170722832
sigma_E,0.00836369895599715,,,
range,0.877798844769977,0.173982761698393,0.595228778036808,1.2945120268225
sigma_O,5.69056984620027,0.811582574014938,4.30287139549927,7.52580827964215
sigma_E,0.00456102995456546,0.245757146014247,6.23263596258195e-49,3.33775217601916e+43
range,0.936834581999469,0.200729668153485,0.615575461798326,1.42575376780964
sigma_O,6.17833451410511,0.921035336023174,4.61294771627539,8.27492954960334
sigma_E,0.00331928699089093,,,
range,0.928129056951225,0.185951833633131,0.626713515499209,1.37450928542845
sigma_O,6.07237047819624,0.879069245322141,4.57228942905126,8.06459953960536
sigma_E,0.481486595063344,0.203024393694739,0.210700332668753,1.10027990126696
range,0.930437196285435,0.186103223773786,0.6286838657959,1.37702496171987
sigma_O,5.70406291257993,0.825361948488909,4.29554056348224,7.57444452678938
sigma_E,0.580824262160193,0.167301264133905,0.33026588369494,1.02147039754655
range,1.1224192102893,0.238261277334931,0.740400121001765,1.70154602611614
sigma_O,6.45157772584847,1.06478442068243,4.66854463994338,8.91559540773053
sigma_E,0.328227902333145,0.223979770161631,0.0861634769027923,1.25033900374702
