term,estimate,std.error,conf.low,conf.high
range,3.80711977065243e-77,,,
sigma_O,3.84524848140478e+76,,,
sigma_E,1.5134416122394e+77,,,
range,1.69196916984096,5.83979609781782,0.00195203757980426,1466.54946672664
sigma_O,2.0101140071554,6.29284291681631,0.004349682981283,928.931680572849
sigma_E,9.7819520093926e-05,,,
range,0.0147513314105623,0.159927676971662,8.71897047123686e-12,24957278.9702744
sigma_O,21.6539382337877,234.720717397917,1.28477057255887e-08,36496246960.171
sigma_E,0.00133295291581995,,,
range,0.00378144775051396,2.57105120562674,0,Inf
sigma_O,130.377479306176,88645.7246056766,0,Inf
sigma_E,0.000486749927232654,2.36291125335942,0,Inf
range,0.916556490060818,3.40188978717699,0.000635098049778281,1322.74977031639
sigma_O,2.03401948126965,7.13566372682383,0.00209992973381309,1970.17794622679
sigma_E,8.57504655272539e-07,0.000845371004798942,0,Inf
range,0.17232267704442,0.148130200766238,0.0319625592939736,0.929059051580841
sigma_O,2.02597407819786,1.66899485079347,0.403102176685203,10.1824579546617
sigma_E,0.00306704026871653,0.757165176229674,2.23471469030043e-213,4.20936777780071e+207
range,0.26027118074142,0.102203415271328,0.120552394653971,0.561922371753578
sigma_O,1.70128924712718,0.360160462513554,1.12351797946371,2.57618049314364
sigma_E,0.0112018597356596,,,
range,0.0137488429054368,0.0121583318932602,0.00242959776084919,0.0778032826192225
sigma_O,25.7683868222634,21.2528193185653,5.11737745898778,129.755869044911
sigma_E,6.55586808652387e-09,0.000108700950026076,0,Inf
range,0.0302424054654848,0.848930422338827,3.86059619402673e-26,2.36907213904912e+22
sigma_O,12.7153991116121,356.778851800879,1.66201670788354e-23,9.72802341881841e+24
sigma_E,0.00460726603185892,,,
range,0.240102960746677,0.204980153664781,0.0450517504245491,1.2796269005323
sigma_O,1.75672467422069,0.572487425296591,0.927494281661874,3.32733219172649
sigma_E,0.96033588678443,1.9578214912161,0.0176641244880245,52.2100609102523
range,0.00829467929386204,,,
sigma_O,34.6684391375265,,,
sigma_E,0.000725936802803486,4.58947039475065,0,Inf
range,0.0112268932478402,,,
sigma_O,28.3114777220937,,,
sigma_E,0.00770500126746729,,,
range,6.04734177818788e-41,,,
sigma_O,3.35314993785406e-08,,,
sigma_E,9.72593385824877e+40,,,
range,9.69534661308059e-46,,,
sigma_O,3.67649257620827e+36,9.08119642812576e+40,0,Inf
sigma_E,5.60873877107013e+45,,,
range,0.542974133560373,0.213929023822951,0.250847685676979,1.17529850403038
sigma_O,1.37673878777682,0.225987298910089,0.997997650141425,1.89921257780577
sigma_E,0.00188322765175959,0.230811975652551,8.91285694496265e-108,3.97913532131391e+101
range,0.129779782349665,0.0734996789379449,0.0427697062441207,0.393801907607019
sigma_O,2.47037388665349,1.1014144866176,1.03099146339919,5.91929938948149
sigma_E,0.00718562781353505,,,
range,2.65745013221867e-08,1.54987513632745e-05,0,Inf
sigma_O,4224.10036315603,,,
sigma_E,201357458.402323,117435743532.504,0,Inf
range,0.201954451082933,0.0536797458207467,0.119950757275392,0.340019531669733
sigma_O,1.81466479878901,0.251236287815319,1.38340538710645,2.380363964645
sigma_E,0.0112461652580781,,,
range,0.0954179857590566,0.960131498059434,2.59729703159265e-10,35054103.9225407
sigma_O,4.9463908582312,49.296670927775,1.62574397720788e-08,1504959136.58026
sigma_E,0.00671833131506923,2.0339133142828,1.36077105437471e-260,3.31694119403388e+255
range,0.257294392257939,0.0862451243860035,0.133385130389208,0.496310226591333
sigma_O,1.95035643678752,0.400120099292088,1.3046320333125,2.91568053933209
sigma_E,0.745269337845845,0.523801094487021,0.18795736048302,2.95506589635983
range,0.145683715389316,0.0534443228628439,0.0709816762366475,0.299003152008936
sigma_O,2.23706234221876,0.491828260040901,1.45391019957569,3.44206122526258
sigma_E,0.000143744845956417,,,
range,1.19983238989304e-10,3.16990383558401e-07,0,Inf
sigma_O,2.1184831983417e-22,,,
sigma_E,57756260731.9754,152589927964392,0,Inf
range,0.298736255565388,0.0932089636841237,0.162070430510604,0.550645482387299
sigma_O,1.51198826478074,0.266163254909016,1.0707964708761,2.13496082123266
sigma_E,0.270780698697182,0.754275090457423,0.00115225134930565,63.6338476245816
range,0.234390770188656,0.103371466351836,0.0987511066793715,0.556338404672357
sigma_O,1.89031806181812,0.478698679797295,1.15074492060032,3.10520803600132
sigma_E,0.730307261817077,0.671557886928454,0.120442222062815,4.42825354371656
range,0.334008934399078,0.0932026429412583,0.193302197988767,0.577137608465738
sigma_O,1.73618297213963,0.273938975885911,1.27435650133464,2.36537523808343
sigma_E,0.0156686605409987,,,
range,0.233636624791394,0.0554458949547905,0.14673594104555,0.372002060674216
sigma_O,1.81007503658697,0.230091501423738,1.41089372384661,2.32219591220715
sigma_E,0.00796798557351999,0.565800153492659,2.87224550178035e-63,2.21042365843963e+58
range,0.261208845009441,0.0613247685304194,0.164872715107445,0.413834761359403
sigma_O,1.78827781827688,0.224130667621654,1.39878554391841,2.28622433885238
sigma_E,0.429087463157271,0.445240869988402,0.0561435653293006,3.27937939029773
range,0.194658447258629,0.0520702667672233,0.115233999908784,0.328825790297435
sigma_O,1.74303383592341,0.233898979038583,1.33993108729352,2.2674053777725
sigma_E,0.608518030653154,0.528854255939939,0.110791501903259,3.34226170120272
range,0.203284293691565,0.103025655151741,0.0752852613825862,0.548905633091644
sigma_O,2.12274381979332,0.831138431411141,0.985413271652139,4.57274267974484
sigma_E,0.0110878127903493,,,
range,0.247404225355615,0.0778003385030996,0.133577327581344,0.458227843243368
sigma_O,2.0074833649391,0.380288446709062,1.38485478704227,2.91004479185456
sigma_E,0.606240112913513,0.418533223606191,0.156673705354468,2.34581210467878
range,0.309893499830444,0.0692515297877766,0.19998410370743,0.480208073825985
sigma_O,1.63819128128791,0.190986769123476,1.30355149944348,2.05873774471776
sigma_E,0.00109803589090975,0.502702931573415,0,Inf
range,0.0176203130408451,0.00632821697333541,0.00871586124765381,0.0356218878244478
sigma_O,25.0676928319257,7.12008677860394,14.3662644150477,43.7406138270423
sigma_E,2.07976789383578e-07,,,
range,0.298838208831908,0.0759335876708431,0.181613962467068,0.491725822424345
sigma_O,1.63561745837927,0.212712522664756,1.26760146100712,2.11047758498918
sigma_E,0.522271774194529,0.347490796369228,0.141760114600326,1.92415057570554
range,0.354208798327647,0.0852491344150284,0.221002189786771,0.567704206613367
sigma_O,1.59916181415486,0.185233049248569,1.27437310990117,2.00672667053481
sigma_E,7.39057724276737e-06,0.177027704644889,0,Inf
range,0.302692303233779,0.0830708381125924,0.176765592043007,0.518328422279593
sigma_O,1.76996529418144,0.21798337553599,1.39037976231549,2.2531809132417
sigma_E,0.0105021155388893,1.19559635577267,1.31103404644562e-99,8.41278158192803e+94
range,0.327558355764362,0.0717384705781679,0.213239302417164,0.503164638107615
sigma_O,1.51431689042905,0.162094417503679,1.2277305541591,1.86780041994585
sigma_E,0.000364882532214216,0.576538487821,0,Inf
range,0.246746071414791,0.0588859280297819,0.154564970042845,0.393903118809886
