term,estimate,std.error,conf.low,conf.high
factor(Year)2003,1.09687332137853,0.770258372627846,-0.412805347762482,2.60655199051954
factor(Year)2004,1.11832158616609,0.774565145912618,-0.399798203502654,2.63644137583483
factor(Year)2005,1.98905203939944,0.742203178586467,0.534360540158818,3.44374353864007
factor(Year)2006,1.05193197387154,0.725261364064517,-0.369554179073309,2.47341812681638
factor(Year)2007,1.46845813009252,0.71536380331656,0.0663708397484659,2.87054542043657
factor(Year)2008,0.102842216310143,0.709673397861774,-1.2880920842851,1.49377651690538
factor(Year)2009,0.663169291500094,0.70124598860645,-0.711247590471734,2.03758617347192
factor(Year)2010,0.713718004173347,0.688216079850499,-0.635160725914974,2.06259673426167
factor(Year)2011,0.727538561399493,0.713404270442987,-0.670708115085834,2.12578523788482
factor(Year)2012,0.539309106339647,0.683053576813392,-0.799451303725864,1.87806951640516
factor(Year)2013,1.82261098164847,0.810391467535648,0.234272891900037,3.4109490713969
factor(Year)2014,1.09646529602769,0.716092121510058,-0.307049471744903,2.49998006380028
factor(Year)2015,0.67911805689184,0.711885131793848,-0.716151162553651,2.07438727633733
factor(Year)2016,1.07182887094272,0.708901476014629,-0.317592490633235,2.46125023251868
factor(Year)2017,1.01781729052901,0.726707051015387,-0.406502356772461,2.44213693783048
factor(Year)2018,0.901664432027628,0.734927310646286,-0.538766628093972,2.34209549214923
factor(Year)2019,0.462850692484638,0.84012539206865,-1.18376481846751,2.10946620343678
factor(Year)2021,0.591120785094968,0.696779894643963,-0.774542713558812,1.95678428374875
factor(Year)2022,1.40028179399166,0.739588025054722,-0.0492840985127008,2.84984768649602
factor(Year)2023,0.966557589487847,0.732561301936833,-0.469236178776117,2.40235135775181
factor(Year)2024,0.969562042133412,0.720036917199203,-0.441684383116274,2.3808084673831
Pass,-0.0723200146715181,0.205606381708422,-0.475301117811619,0.330661088468583
factor(Year)2003,1.31996737397821,0.769718249787989,-0.188652673849455,2.82858742180587
factor(Year)2004,1.361513960476,0.725445702209458,-0.0603334885939026,2.78336140954591
factor(Year)2005,2.16060722698795,0.747902026610314,0.694746190867214,3.62646826310868
factor(Year)2006,1.36743267964307,0.712483484187446,-0.0290092889439386,2.76387464823007
factor(Year)2007,1.22893450835557,0.713514756969078,-0.169528717741667,2.62739773445282
factor(Year)2008,0.791696923328743,0.682283290379109,-0.545553753067794,2.12894759972528
factor(Year)2009,1.04017835973729,0.676105821854251,-0.284964700834893,2.36532142030948
factor(Year)2010,1.82029700626213,0.773304918302865,0.30464721732083,3.33594679520344
factor(Year)2011,1.21255474955882,0.727620460519046,-0.213555147472961,2.6386646465906
factor(Year)2012,2.12053753222526,0.733658985966099,0.682592342797532,3.55848272165299
factor(Year)2013,1.41341595499982,0.747259018766487,-0.0511848089052305,2.87801671890488
factor(Year)2014,0.976057919827396,0.682671964434227,-0.361954543718896,2.31407038337369
factor(Year)2015,2.01384825728511,0.705132002276199,0.631814928477144,3.39588158609307
factor(Year)2016,1.32200266285713,0.73181634346599,-0.112331013634,2.75633633934827
factor(Year)2017,1.53531107510667,0.674397162004905,0.213516926301034,2.85710522391231
factor(Year)2018,1.02659423289411,0.708068507183996,-0.361194539773564,2.41438300556178
factor(Year)2019,0.643831786427648,0.730523492545457,-0.787967948821862,2.07563152167716
factor(Year)2021,1.82145512194151,0.741200483459312,0.368728869037583,3.27418137484544
factor(Year)2022,0.923024036853977,0.680611121932796,-0.410949249611703,2.25699732331966
factor(Year)2023,1.45295015776294,0.723945991184906,0.0340420882883763,2.87185822723751
factor(Year)2024,1.22476015221989,0.689281256437555,-0.126206285616236,2.57572659005601
Pass,-0.148522377692529,0.210288336401816,-0.560679943408931,0.263635188023873
factor(Year)2003,0.961545501953433,0.801268327453371,-0.608911561807821,2.53200256571469
factor(Year)2004,0.823338745364596,0.822988652220665,-0.789689372673066,2.43636686340226
factor(Year)2005,1.39390808014613,0.792312938010544,-0.158996742839653,2.94681290313191
factor(Year)2006,1.33456030157888,0.81270378848596,-0.25830985395286,2.92743045711062
factor(Year)2007,0.645056647957819,0.769321643745966,-0.862786066311428,2.15289936222707
factor(Year)2008,-0.663531371051683,0.767340240260141,-2.16749060584987,0.840427863746505
factor(Year)2009,0.409990220931866,0.761178683229932,-1.08189258399842,1.90187302586215
factor(Year)2010,1.04373853617094,0.767927720726058,-0.461372139182062,2.54884921152395
factor(Year)2011,0.366064029466832,0.760525688307133,-1.12453892893268,1.85666698786635
factor(Year)2012,0.907009398094273,0.755393682176941,-0.573535013121626,2.38755380931017
factor(Year)2013,1.43559345559803,0.840113155023726,-0.210998071186792,3.08218498238284
factor(Year)2014,0.221199073030027,0.768390276396962,-1.2848181947788,1.72721634083885
factor(Year)2015,0.849803465967977,0.798030625352277,-0.714307818282462,2.41391475021842
factor(Year)2016,0.139415455616193,0.767234488939726,-1.36433651040267,1.64316742163505
factor(Year)2017,0.24429617021227,0.750262436217875,-1.22619118372804,1.71478352415258
factor(Year)2018,0.803028504110507,0.751894098678155,-0.670656849486881,2.2767138577079
factor(Year)2019,0.224022684760168,0.865907276631222,-1.47312439138819,1.92116976090852
factor(Year)2021,0.236888244406029,0.760576937509947,-1.25381516058524,1.7275916493973
factor(Year)2022,1.07427127649955,0.777924196540096,-0.450432131421297,2.59897468442039
factor(Year)2023,0.0904502944794849,0.767738410877195,-1.41428934038783,1.5951899293468
factor(Year)2024,0.274195200389085,0.748488653710933,-1.19281560372121,1.74120600449939
Pass,0.0731271278189453,0.19737214930691,-0.313715176373861,0.459969432011752
