"Year","est","lwr","upr","log_est","se","type","effort","replicate"
2006,2870077.6664196,1738166.73447161,4739099.90791803,14.8698496488399,0.255876198701084,"index",0.1,9
2007,3912084.97273535,2392803.54735912,6396015.60721225,15.1795810309478,0.250823365130643,"index",0.1,9
2008,1911798.59841766,1121635.5190624,3258611.03611179,14.4635550314897,0.272074677252559,"index",0.1,9
2009,1532350.46086249,858570.288299193,2734893.07387634,14.2423133634751,0.295561315765691,"index",0.1,9
2010,1514442.95285836,933893.926357681,2455886.46925616,14.2305582414296,0.246657644574883,"index",0.1,9
2011,2162219.31283713,1308992.84338802,3571595.04761328,14.5866457118318,0.256064467586892,"index",0.1,9
2012,2033913.16744927,1221514.48242312,3386617.86843273,14.5254721641431,0.260142605830522,"index",0.1,9
2013,1363853.76090728,728576.618604507,2553056.23820829,14.1258248982267,0.3198920138245,"index",0.1,9
2014,1821641.85360582,1130124.28543448,2936295.66727937,14.4152487697555,0.243581311580574,"index",0.1,9
2015,2216698.90233287,1359358.28257671,3614760.05743647,14.611529666264,0.249497630983144,"index",0.1,9
2016,1936472.58118576,1079709.40680227,3473088.25324608,14.4763786188828,0.298054519558119,"index",0.1,9
2017,3381913.49529752,2056437.45897157,5561724.64169921,15.0339522301412,0.253814141110422,"index",0.1,9
2018,2369937.85161887,1431420.11805359,3923799.41409039,14.6783742898219,0.257247936595797,"index",0.1,9
2019,2393598.12686012,1309214.67246762,4376144.04527687,14.6883082842002,0.307847623840081,"index",0.1,9
2021,3582241.79665871,2318194.71853045,5535538.57540635,15.0914993625794,0.222044927274727,"index",0.1,9
2022,6321547.26125035,3964215.81958889,10080672.0912501,15.6594745559777,0.238094139385874,"index",0.1,9
2023,4203490.89187711,2526352.2316538,6994011.15042738,15.2514259027601,0.259769512166969,"index",0.1,9
2024,4561824.3048418,2852724.07003749,7294866.40745171,15.3332331683364,0.239518818838354,"index",0.1,9
2003,2829105.35882366,1958542.92170351,4086628.40248765,14.8554710920164,0.187635970593794,"index",0.2,1
2004,2784054.86572113,1843542.7082627,4204384.0159525,14.839419007757,0.210319856729917,"index",0.2,1
2005,2571724.75206193,1801283.29034562,3671697.96989512,14.7600873415297,0.181675498331306,"index",0.2,1
2006,2557773.81838325,1753817.00144032,3730267.69647805,14.7546478359384,0.192525334432468,"index",0.2,1
2007,2065263.71659579,1416693.30926563,3010753.41514675,14.5407684840179,0.192315995801451,"index",0.2,1
2008,1739773.17714029,1203629.54295919,2514736.13754548,14.369265304728,0.187969339590451,"index",0.2,1
2009,1188678.26667413,835187.100850918,1691783.81733128,13.9883525475292,0.180075500726233,"index",0.2,1
2010,1364378.59967429,972000.021261943,1915153.21247871,14.1262096446149,0.173012637973288,"index",0.2,1
2011,1299222.00613433,911948.315877167,1850957.77012332,14.0772761864653,0.180583721432535,"index",0.2,1
2012,1673349.85267405,1171132.4362958,2390933.4612068,14.330338075067,0.182072907944051,"index",0.2,1
2013,1565374.56751989,1045115.88711246,2344618.0149536,14.2636356935874,0.206124889428208,"index",0.2,1
2014,1715749.59065542,1214299.65299868,2424275.30187019,14.3553606221903,0.176371899503034,"index",0.2,1
2015,1873774.03884191,1309785.63019501,2680613.58110577,14.4434651575852,0.182702906632774,"index",0.2,1
2016,2119570.99622126,1511106.52759026,2973040.69964323,14.5667242658976,0.172641705874957,"index",0.2,1
2017,2428077.68994016,1696975.79368943,3474157.55151551,14.7026104281538,0.18278506699272,"index",0.2,1
2018,2034484.01765832,1423159.19258742,2908406.33968844,14.5257527907323,0.182331436509939,"index",0.2,1
2019,1377054.22874442,841958.103851524,2252224.11926246,14.1354571587396,0.25101054332107,"index",0.2,1
2021,4138754.54684198,2986074.87784948,5736389.70880107,15.2359054664457,0.166551597859855,"index",0.2,1
2022,4650225.05641198,3277547.45902247,6597797.08627967,15.3524261756207,0.178482973980111,"index",0.2,1
2023,3893618.40341844,2767755.60645251,5477457.70475378,15.1748494640719,0.174136957316019,"index",0.2,1
2024,3923793.26801183,2765226.51721046,5567773.02483939,15.1825694142866,0.178542210174302,"index",0.2,1
2003,2291462.85542026,1616026.19965741,3249205.99609331,14.6447009730772,0.178176867146907,"index",0.2,10
2004,2514062.25745685,1682022.69985095,3757683.55262335,14.7374104321283,0.205056225586218,"index",0.2,10
2005,2558629.11827498,1811715.31410632,3613472.22376045,14.7549821723502,0.176124425372953,"index",0.2,10
2006,2115855.57597887,1472972.30099149,3039327.22657949,14.5649698163128,0.184787541193677,"index",0.2,10
2007,1946656.68578274,1370205.13368689,2765624.03623906,14.4816239389568,0.179162945091305,"index",0.2,10
2008,1107215.03569283,774878.157437987,1582087.61402904,13.9173584436782,0.182093837808608,"index",0.2,10
2009,1179289.79875465,833296.809693813,1668942.46235958,13.980422949786,0.177185795597694,"index",0.2,10
