"Year","est","lwr","upr","log_est","se","type","effort","replicate"
2012,766783.578032778,326025.923382983,1803405.84405025,13.5499598736916,0.436348679705601,"index",0.1,6
2013,1347690.91652566,552656.074050285,3286439.59917921,14.1139032537521,0.45481044617783,"index",0.1,6
2014,747842.570567886,330828.501715806,1690508.85112074,13.5249477676501,0.416126202164987,"index",0.1,6
2015,1045950.90423759,509247.559063164,2148293.64344529,13.8604369858301,0.367224832001655,"index",0.1,6
2016,1315317.90907031,560851.625218215,3084703.91121352,14.0895889503227,0.434894360406643,"index",0.1,6
2017,989245.005682168,491073.682125135,1992787.87865839,13.8046973106447,0.357326897444578,"index",0.1,6
2018,1577249.63292053,710907.43807042,3499353.46196439,14.2711931494992,0.406586876610719,"index",0.1,6
2019,247491.069288151,64056.8229119492,956210.8545656,12.4191297766556,0.689606523838524,"index",0.1,6
2021,953205.191865082,468819.740072442,1938058.6185602,13.767585470966,0.362053513504244,"index",0.1,6
2022,491459.785791052,181986.281384533,1327202.90349487,13.1051353958752,0.506870951457014,"index",0.1,6
2023,1071426.2245224,430002.154662344,2669647.44745467,13.8845012390031,0.465802304381355,"index",0.1,6
2024,723340.104343143,319859.48001495,1635783.64638964,13.4916347976478,0.416333029946077,"index",0.1,6
2003,1178883.61701762,512619.131236006,2711109.47248807,13.9800784613456,0.424900688859709,"index",0.1,7
2004,1546742.51910029,613315.94651764,3900783.00421935,14.2516616768535,0.471960807292294,"index",0.1,7
2005,785918.540630781,309073.777596896,1998448.25824337,13.5746084281662,0.47616851416537,"index",0.1,7
2006,784532.985495984,281171.451090744,2189027.38149116,13.5728438967926,0.523542267308891,"index",0.1,7
2007,930551.242330152,392632.862252765,2205433.36498597,13.7435324232205,0.440264294929222,"index",0.1,7
2008,450736.839905161,176903.799282204,1148441.69357604,13.0186389446441,0.477191211215684,"index",0.1,7
2009,296208.16431538,114117.492426657,768850.372903844,12.5988177439585,0.48665889757363,"index",0.1,7
2010,583895.708206805,237571.481216013,1435080.49163666,13.2774776640251,0.458811406946136,"index",0.1,7
2011,680832.082597531,303081.216231768,1529399.7115929,13.4310709799804,0.412923348296319,"index",0.1,7
2012,887838.953383939,319290.956629725,2468776.48983969,13.6965456467249,0.521788971112498,"index",0.1,7
2013,687853.877174701,287679.594274424,1644687.23455209,13.4413317065305,0.444767910777247,"index",0.1,7
2014,897247.440825725,437434.679563035,1840395.85263908,13.7070869567636,0.366539534732962,"index",0.1,7
2015,1787666.49518522,788974.491787832,4050513.07903021,14.3964216933722,0.417320129511834,"index",0.1,7
2016,1555758.64298099,647093.975571604,3740391.73069418,14.2574738579237,0.44757304406045,"index",0.1,7
2017,681626.52482391,296290.534730527,1568105.17003549,13.4322371692681,0.425079944158952,"index",0.1,7
2018,1505413.85068327,647327.369753803,3500965.61294938,14.2245784022067,0.430605349013405,"index",0.1,7
2019,394610.169571248,116915.141595511,1331882.11384784,12.8856536440866,0.620649148942109,"index",0.1,7
2021,478479.597273244,203889.783130279,1122874.92532413,13.0783688500387,0.435229427028898,"index",0.1,7
2022,400637.348419375,161681.736902038,992754.580845206,12.9008119290697,0.462981381989496,"index",0.1,7
2023,417800.333621432,134587.501223421,1296978.67326036,12.9427589266237,0.577964239315067,"index",0.1,7
2024,1075139.70370085,452756.996264485,2553081.21577584,13.8879611680313,0.441258281481857,"index",0.1,7
2003,861643.908414015,335523.324923533,2212752.94370721,13.6665973650091,0.481208132700079,"index",0.1,8
2004,694467.507161934,241404.57410208,1997829.24701241,13.4509006541381,0.539127824174113,"index",0.1,8
2005,288420.613543979,99237.151590525,838259.149762091,12.5721751573726,0.544350524104578,"index",0.1,8
2006,165049.880488374,50148.7273105014,543213.447483085,12.0140030131876,0.607794126408963,"index",0.1,8
2007,277032.9535618,110888.708340711,692110.662190823,12.5318917440207,0.467156234235324,"index",0.1,8
2008,457130.610328087,186720.144981963,1119152.91689129,13.0327244284485,0.456823804683977,"index",0.1,8
2009,569859.540388164,235280.156793791,1380226.45086906,13.2531451890726,0.451341430969684,"index",0.1,8
2010,384739.306619854,145969.178882417,1014079.37752095,12.8603212582541,0.494483822681886,"index",0.1,8
2011,492581.794390835,221879.709541629,1093551.20694248,13.1074158057859,0.406908059018957,"index",0.1,8
2012,642549.610321599,283624.780263732,1455690.8650243,13.373199307279,0.417248411904498,"index",0.1,8
2013,691539.761429202,310921.349885175,1538097.14840802,13.446675928693,0.407854771863207,"index",0.1,8
2014,826019.503261246,340133.904423717,2005998.846025,13.6243736639208,0.452701690092316,"index",0.1,8
2015,673714.885242783,292184.719118805,1553441.08332079,13.4205622814691,0.426242934611693,"index",0.1,8
2016,347913.948968187,140318.203640747,862640.147507481,12.7597104550997,0.463295477169076,"index",0.1,8
2017,462207.745170219,182970.082591596,1167600.71739264,13.0437697338655,0.472810626022953,"index",0.1,8
2018,1573560.05385885,642455.639222651,3854104.6135049,14.2688511605409,0.457048251013983,"index",0.1,8
2019,154428.005060092,49930.9754756908,477619.524145898,11.9474832800483,0.576075095657467,"index",0.1,8
2021,628745.781855023,275156.763483859,1436712.85123135,13.3514822915943,0.421633272268281,"index",0.1,8
2022,306545.877670638,108967.679102152,862369.244634172,12.6331227056062,0.527721998222102,"index",0.1,8
2023,260741.868811776,103380.857047718,657629.701406679,12.4712861885293,0.472004132139492,"index",0.1,8
2024,409900.641849633,168516.778759753,997043.365208623,12.92367007236,0.453518267858548,"index",0.1,8
2003,560006.376695626,212115.854368747,1478471.01232981,13.235703449603,0.495323164100175,"index",0.1,9
2004,983146.866057235,429024.959132648,2252963.93522716,13.7985137939279,0.423091150885773,"index",0.1,9
2005,455715.071881012,192120.426283591,1080969.00864129,13.029623050835,0.440694514303083,"index",0.1,9
2006,524046.904634827,190756.319306724,1439664.79986314,13.169336471959,0.515613757494886,"index",0.1,9
2007,248417.450294766,75279.902908628,819757.02978596,12.4228658773581,0.609142516012315,"index",0.1,9
2008,299080.194745773,114270.46753511,782782.855611282,12.6084670262631,0.490898605395384,"index",0.1,9
2009,439924.894027393,189788.024316435,1019737.22041772,12.994359295932,0.428934529270295,"index",0.1,9
2010,278158.186526013,115706.023562352,668694.458156237,12.535945247125,0.447527240455771,"index",0.1,9
2011,322912.443370524,141476.13930917,737032.0295188,12.6851364923016,0.421053725351591,"index",0.1,9
